"cluster"	"probability"	"Hist.comp"	"NFKBalt.RASalt.JAK.STAT.alt.RHOA.SGK1.KLH6.cd58.cd83"	"SumC4.mut"	"MYD88.L265"	"X18Q.AMP"	"COO..GCB.1.unclass.2.ABC.3.na."	"sumCNAs.C5"	"CD79B.MYD88.TBL1XR1.BLIMP.ETV6.ZC3H12A"	"X9p21.3.DEL"	"X21Q.AMP"	"X2P16.1.AMP"	"GENOME_DOUBLING"	"TP53.biallelic"	"Sum.CNAs.C2"	"Pi3K.Mod"	"BCL2.comp"	"Chrom.Mod.Enzymes"	"MYD88.OTHER"	"SV.TP63"	"BLC10.NOTCH2.A20.SPEN"	"B2M.CD70.PD1.FAS.com"	"SV.BCL6"
"DLBCL_RICOVER_107"	3	0.902666220728181	0	0	0	0	0	1	0	0	0	0	1	0	0.333333333333333	0.62962962962963	0.125	0	0.333333333333333	0	0	0	0	0
"DLBCL_RICOVER_174"	3	0.903417357907176	0	0	0	0	0	1.5	0.111111111111111	0	0	0.5	0	1	1	0.777777777777778	0.125	0	0	0	0	0.333333333333333	0.4	0
"DLBCL_RICOVER_126"	3	0.903594741735835	0	0	0	0	0	0.5	0.111111111111111	0	1	1	1	1	1	0.740740740740741	0.25	1	0.333333333333333	0	0	0	0	0
"DLBCL_RICOVER_335"	3	0.904739483077241	0.4	0.285714285714286	0.333333333333333	0	0	0.5	0.111111111111111	0	1	0.5	1	1	1	0.814814814814815	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_253"	3	0.905432565405394	0	0	0	0	0	0.5	0.111111111111111	0	1	0	0.5	1	1	1	0	0	0.333333333333333	0	0	0	0	1
"DLBCL_MC_F739_AMA3"	3	0.907853404011883	0.3	0.142857142857143	0.208333333333333	0	0.5	0.5	0.222222222222222	0	1	1	0	1	1	0.888888888888889	0.25	1	0.666666666666667	0	0	0	0	0
"DLBCL_LS1683"	3	0.909254291113604	0	0.142857142857143	0.0833333333333333	0	1	1.5	0.666666666666667	0.25	0	0	0.5	0	0.666666666666667	0.222222222222222	0	0	0.333333333333333	0	0	0	0	0
"DLBCL_C_D_1140_NULLPAIR"	3	0.91019744093183	0	0	0	0	0	1.5	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_215"	3	0.91087270878242	0	0	0	0	0	1.5	0.111111111111111	0.25	0	0	0	0	0	0.037037037037037	0	0	0	0	0	0	0	0
"DLBCL_C_D_1105_NULLPAIR"	3	0.911120909370941	0.1	0	0.0416666666666667	0	0	0.5	0.222222222222222	0.25	0	0	0	0	0.333333333333333	0.148148148148148	0	0	0.333333333333333	0	0	0.666666666666667	0	0
"DLBCL_LS1546"	3	0.911410113284943	0	0	0	0	1	1.5	0.555555555555556	0	0	0	0	0	0	0.185185185185185	0	0	0	0	0	0	0	0
"DLBCL_LS2208"	3	0.911867433673283	0	0	0	0	0	1.5	0.222222222222222	0	0	0	0	0	0	0.037037037037037	0	0	0	0	0	0	0	0
"DLBCL_C_D_1120_NULLPAIR"	3	0.911990860352715	0	0	0	0	0.5	1.5	0.222222222222222	0.25	0	0	0	0	0	0.111111111111111	0	0	0.333333333333333	0	0	0	0	0
"DLBCL_MC_F089_MLB"	3	0.913224451065659	0.2	0	0.0833333333333333	0	0	1.5	0.444444444444444	0	0	0	0	0	0	0.037037037037037	0	0	0	0	0	0	0	0
"DLBCL_LS1304"	3	0.916607271557705	0	0	0	0	0	1.5	0.222222222222222	0.5	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0
"DLBCL_RICOVER_173"	3	0.917666284551363	0.2	0	0.0833333333333333	1	0	1.5	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_LS3200"	3	0.919719251757605	0	0	0	0	1	1.5	0.555555555555556	0	0	0	0	0	0	0.222222222222222	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_1287"	3	0.919841272953032	0	0	0	0	0.5	1.5	0.333333333333333	0	0	0	0	0	0	0.037037037037037	0	0	0	0	0	0	0	0
"DLBCL_C_D_1144_NULLPAIR"	3	0.920173530019	0.1	0.142857142857143	0.125	0	0.5	1.5	0.333333333333333	0.5	0	0	0	0	0.666666666666667	0.037037037037037	0	0	0	0	0	0	0	0
"DLBCL_C_D_1145_NULLPAIR"	3	0.921274698531681	0	0.142857142857143	0.0833333333333333	0	0	1	0	0.25	1	0	0	0	0	0.0740740740740741	0.5	0	0	0	0	0.333333333333333	0	0
"DLBCL_RICOVER_704"	3	0.922288328132163	0	0	0	0	0	1.5	0.555555555555556	0.25	0	0	0	0	0	0.037037037037037	0	0	0	0	0	0	0.4	0
"DLBCL_C_D_1142_NULLPAIR"	3	0.924695994467118	0	0.142857142857143	0.0833333333333333	0	1	1	0.666666666666667	0	0	0	0	0	0.333333333333333	0.111111111111111	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_1032"	3	0.925558864073391	0.2	0.142857142857143	0.166666666666667	1	0	1.5	0.444444444444444	0.75	0	0	0	0	1	0.407407407407407	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_1190"	3	0.926003989389398	0	0	0	0	0.5	1.5	0.444444444444444	0	0	0	0	0	0	0.0740740740740741	0	0	0.333333333333333	0	0	0	0	1
"DLBCL_RICOVER_99"	3	0.92710064823161	0	0	0	0	0.5	1.5	0.444444444444444	0.5	0	0	0	0	0	0.037037037037037	0	0	0	1	0	0.333333333333333	0	0
"DLBCL_LS4085"	3	0.927934553384656	0	0	0.0416666666666667	0	0.5	1.5	0.444444444444444	0.25	0	0	0	0	0	0.148148148148148	0	0	0.333333333333333	0	0	0	0	0
"DLBCL_RICOVER_1237"	3	0.928150957756289	0	0	0	0	1	1	0.333333333333333	0.25	0	0	0	0	0	0.111111111111111	0	0	0	1	0	0	0	0
"DLBCL_RICOVER_150"	3	0.929536067519801	0.2	0	0.166666666666667	1	1	1.5	0.555555555555556	0.5	0	0	0	0	0.333333333333333	0.37037037037037	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_583"	3	0.929674056069433	0	0	0	0	0.5	1.5	0.555555555555556	0	0	0	0	0	0	0.148148148148148	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_763"	3	0.930475923437863	0	0.142857142857143	0.0833333333333333	0	0.5	1.5	0.444444444444444	0.25	0	0	0	0	0.333333333333333	0.333333333333333	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_1329"	3	0.930848712483974	0	0	0	0	0.5	1.5	0.444444444444444	0.25	1	0	0	0	0	0.185185185185185	0	0	0	1	0	0	0	0
"DLBCL_RICOVER_467"	3	0.935376691347426	0	0	0	0	1	1.5	0.888888888888889	0.75	0	0	0	1	1	0.444444444444444	0	0	0.333333333333333	0	1	0	0.6	0
"DLBCL_RICOVER_431"	3	0.93758603977437	0.2	0.142857142857143	0.333333333333333	1	0	1.5	0.333333333333333	0.5	0	0	0	0	0	0.222222222222222	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_1219"	3	0.945336256526587	0	0.142857142857143	0.166666666666667	1	0.5	1.5	0.444444444444444	0.5	0	0	0	0	0	0.0740740740740741	0	0	0	0	0	0	0	0
"DLBCL_C_D_1104_NULLPAIR"	4	0.443156101277452	0	0	0	1	0.5	1.5	0.333333333333333	0.5	0	0	0	0	1	0.148148148148148	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_1106"	4	0.465232872939017	0.4	0	0.333333333333333	1	1	1.5	0.888888888888889	0.75	0	0	0	0	0	0.185185185185185	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_506"	4	0.500996158523641	0	0	0	0	0.5	1.5	0.555555555555556	0.25	1	0	0.5	0	0	0.407407407407407	0.125	0	0	0	0	0	0	0
"DLBCL_RICOVER_1248"	4	0.741273594673535	0	0.142857142857143	0.0833333333333333	1	1	1.5	1	0.5	0	0	0	0	0	0.222222222222222	0	0	0	0	0	0.333333333333333	0	1
"DLBCL_RICOVER_685"	4	0.796957114630486	0	0	0.0833333333333333	1	0	0.5	0.111111111111111	1	0	0	0	0	0	0.222222222222222	0	0	0	0	0	0	0	0
"DLBCL_LS2596"	4	0.844405400661542	0	0	0.0416666666666667	1	0.5	1.5	0.222222222222222	0.5	0	0	0	0	0	0.148148148148148	0	0	0.333333333333333	0	0	0	0	0
"DLBCL_RICOVER_1289"	4	0.847155721872893	0.8	0.142857142857143	0.416666666666667	1	0	1.5	0	0.75	0	0	0	0	0	0.0740740740740741	0	0	0.333333333333333	0	0	0	0	0
"DLBCL_RICOVER_417"	4	0.847830521239942	0	0	0	1	0.5	1.5	0.333333333333333	0.75	0	0	0	0	0	0.148148148148148	0	0	0	0	1	0	0	0
"DLBCL_RICOVER_712"	4	0.859039639447879	0.2	0	0.0833333333333333	0	0.5	1.5	0.555555555555556	0.25	0	0	0	0	0	0.0740740740740741	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_1192"	4	0.860823021993512	0	0	0	1	1	1.5	0.444444444444444	0.5	0	0	0	0	0	0.148148148148148	0	0	0.333333333333333	0	0	0	0	0
"DLBCL_MC_F339_JPS2"	4	0.864134518766448	0.1	0	0.0416666666666667	0	0.5	1.5	0.444444444444444	0.5	0	0	0	0	0	0.0740740740740741	0	0	0	0	0	0	1	0
"DLBCL_RICOVER_956"	4	0.86588480531719	0	0	0	0	0.5	1.5	0.444444444444444	0	0	0	0	0	0	0.037037037037037	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_773"	4	0.866480441253745	0	0	0	1	0.5	1.5	0.333333333333333	0.5	0	0	0	0	0	0.148148148148148	0	0	0.666666666666667	0	0	0	0	0
"DLBCL_LS1583"	4	0.866917474538752	0.3	0	0.125	1	0.5	1.5	0.444444444444444	0.5	0	0	0	0	0	0.148148148148148	0	0	0.333333333333333	0	0	0	0	0
"DLBCL_C_D_1125_NULLPAIR"	4	0.868260124339246	0	0	0.0833333333333333	1	0.5	1.5	0.666666666666667	0.75	0	0	0	0	0	0.111111111111111	0	0.2	0	0	0	0	0	0
"DLBCL_RICOVER_585"	4	0.872095750947449	0	0.142857142857143	0.125	1	0.5	1.5	0.777777777777778	0.75	1	0	0	0	0	0.185185185185185	0	0	0	0	0	0	0.6	1
"DLBCL_MC_F519_ALT"	4	0.873818689422078	0	0	0	0	0.5	1.5	0.555555555555556	0.25	1	0	0	0	0	0.037037037037037	0	0	0	0	0	0.333333333333333	0	0
"DLBCL_RICOVER_850"	4	0.881674250029034	0	0	0.0833333333333333	0	0	1.5	0.222222222222222	0.75	0	0.5	0.5	0	0	0.259259259259259	0	0	0	1	0	0	0	0
"DLBCL_C_D_1163_NULLPAIR"	4	0.886163505055239	0.2	0.142857142857143	0.25	1	0	1.5	0.222222222222222	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_720"	4	0.888376971802835	0	0	0	1	0.5	1.5	0.666666666666667	0.75	0	0	0	0	0	0.222222222222222	0	0	0	0	0	0	0	1
"DLBCL_RICOVER_134"	4	0.889356553611365	0	0.142857142857143	0.0833333333333333	1	1	1.5	0.888888888888889	0.5	0	0	0	0	0.333333333333333	0.185185185185185	0	0	0.333333333333333	0	0	0	0	0
"DLBCL_C_D_1124_NULLPAIR"	4	0.89207374139213	0.1	0	0.208333333333333	1	0.5	1.5	0.666666666666667	0.75	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0
"DLBCL_C_D_1138_NULLPAIR"	4	0.894708563912346	0.4	0	0.166666666666667	0	0.5	0.5	0.444444444444444	0	0	0	0	0	0	0.111111111111111	0.5	0	0	0	0	0	0	0
"DLBCL_MAYO_DLBCL_3653"	4	0.894924957785594	0	0.214285714285714	0.125	0	0	0.5	0	0.25	0	0	0	0	0	0.037037037037037	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_102"	4	0.895795860312945	0	0.142857142857143	0.166666666666667	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_1081"	4	0.896294145142576	0.1	0.142857142857143	0.291666666666667	0	0	0.5	0	0.25	0	0	0	0	0	0.111111111111111	0.125	0	0.666666666666667	0	0	0.333333333333333	0.4	0
"DLBCL_RICOVER_866"	4	0.89874398940881	0.6	0.571428571428571	0.833333333333333	0	0	0.5	0	0	0	0	1	0	0	0.37037037037037	1	1	1	0	0	0	0	0
"DLBCL_RICOVER_1018"	4	0.901877948490054	0.5	0.428571428571429	0.541666666666667	0	0	1.5	0.333333333333333	0	0	0	0.5	1	0.333333333333333	0.666666666666667	0.125	0	0	0	0	0	0	0
"DLBCL_RICOVER_408"	4	0.902894688174971	0	0.142857142857143	0.166666666666667	0	0	0.5	0.222222222222222	0	0	1	1	0	0	0.259259259259259	0.25	0	0	0	0	0	0	0
"DLBCL_LS1899"	4	0.904324278253335	0.1	0.142857142857143	0.291666666666667	0	0	0.5	0	0	0	0	0	0	0	0.0740740740740741	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_342"	4	0.90492236782179	0	0.142857142857143	0.166666666666667	0	0	0.5	0	0	0	0	0	0	0	0.037037037037037	0.25	0	0	0	0	0	0	0
"DLBCL_LS951"	4	0.909859147173474	0	0.428571428571429	0.25	0	0	0.5	0	0	0	0.5	0.5	0	0	0.185185185185185	0.125	0	0	0	0	0	0.4	0
"DLBCL_RICOVER_1247"	4	0.909918286432611	0.3	0.285714285714286	0.375	0	0	1	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_711"	4	0.911288566243194	0.6	0.142857142857143	0.416666666666667	0	0	0.5	0	0	0	0	1	0	0.333333333333333	0.407407407407407	0	0	0	0	0	0	0	1
"DLBCL_RICOVER_361"	4	0.913791871801621	0	0.428571428571429	0.333333333333333	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_LS2590"	4	0.914184963622736	0.3	0.285714285714286	0.458333333333333	0	0	1.5	0.111111111111111	0	0	0	0	0	0	0.0740740740740741	0	0	0.333333333333333	0	0	0	0	0
"DLBCL_LS2357"	4	0.914587220359116	0.6	0.428571428571429	0.5	0	0	1	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0
"DLBCL_RICOVER_148"	4	0.914840635168096	0	0.428571428571429	0.333333333333333	0	0	0.5	0	0	0	0	0	0	0.333333333333333	0.185185185185185	0	0	0	0	0	0	0	0
"DLBCL_C_D_1150_NULLPAIR"	4	0.914910589822818	0.5	0	0.291666666666667	0	0	1.5	0.111111111111111	0	0	0	0	0	0.666666666666667	0.0740740740740741	0.25	0	0	0	0	0	0.8	0
"DLBCL_RICOVER_338"	4	0.915681283855635	0	0.285714285714286	0.333333333333333	0	0	0.5	0	0	0	0	0	0	0	0.037037037037037	0	0	0	0	0	0	0.4	0
"DLBCL_LS3499"	4	0.916556769884445	0.5	0.142857142857143	0.291666666666667	0	0	0.5	0	0	0	0	1	0	0	0.111111111111111	0	0	0	0	0	0	0.4	0
"DLBCL_C_D_1153_NULLPAIR"	4	0.916760263828048	0.8	0.142857142857143	0.416666666666667	0	0.5	1	0.222222222222222	0	0	0	0	0	0	0.259259259259259	0	0	0	0	0	0	0	0
"DLBCL_MC_F218_RAP"	4	0.917300506893286	0.4	0.142857142857143	0.375	0	0	1	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	1
"DLBCL_C_D_1107_NULLPAIR"	4	0.917732481354961	0.2	0.285714285714286	0.291666666666667	0	0	0.5	0	0	0	1	1	0	0	0.185185185185185	0.5	0	0	0	0	0.333333333333333	0	1
"DLBCL_RICOVER_597"	4	0.918627521759936	0.8	0.142857142857143	0.5	1	0.5	1.5	0.222222222222222	0.75	0	0	0	0	0.333333333333333	0.148148148148148	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_617"	4	0.918666183087778	0.4	0.142857142857143	0.416666666666667	0	0	0.5	0	0	0	0.5	1	0	0	0.185185185185185	0.25	0	0	0	0	0.333333333333333	0.4	0
"DLBCL_RICOVER_522"	4	0.920521324087996	0.6	0.428571428571429	0.5	0	0	0.5	0.111111111111111	0	0	0	0	0	0	0.148148148148148	0	1	0.333333333333333	0	0	0	0.4	0
"DLBCL_C_D_1103_NULLPAIR"	4	0.920930708945209	0.2	0.714285714285714	0.583333333333333	0	0	0.5	0	0	0	0	0	0	0.666666666666667	0.0740740740740741	0	0	0	0	0	0	0	0
"DLBCL_C_D_1109_NULLPAIR"	4	0.923832058429133	0.5	0.142857142857143	0.333333333333333	0	0	1.5	0	0	0	0	0.5	0	0	0.037037037037037	0	0	0	0	0	0	0.8	0
"DLBCL_RICOVER_274"	4	0.924033377746205	1	0.142857142857143	0.583333333333333	1	0	1.5	0	0.25	0	0	0	0	0.666666666666667	0.222222222222222	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_985"	4	0.925916595872831	0	0.571428571428571	0.458333333333333	0	0	0.5	0	0	0	0	0.5	0	0	0.185185185185185	0	0	0	0	0	0	0	0
"DLBCL_C_D_1121_NULLPAIR"	4	0.926190031057461	0.8	0.857142857142857	1	0	0.5	0.5	0.222222222222222	0	1	0.5	0.5	1	0	0.777777777777778	0.375	1	0.333333333333333	0	0	0	0	0
"DLBCL_LS3271"	4	0.92651103895543	0.7	0.428571428571429	0.708333333333333	0	0	1.5	0	0.25	0	0	0	0	0	0.037037037037037	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_701"	4	0.926726670454349	0.2	0.428571428571429	0.416666666666667	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0
"DLBCL_C_D_1159_NULLPAIR"	4	0.927061672031057	0.8	0.142857142857143	0.416666666666667	0	0	0.5	0	0.25	0	0	0	0	0	0.037037037037037	0	0	0	0	0	0	0.4	1
"DLBCL_RICOVER_336"	4	0.930547093527652	0.4	0.571428571428571	0.583333333333333	0	0	1	0	0	0	0	1	0	0	0.296296296296296	0	0	0	0	0	0	0.4	0
"DLBCL_C_D_1151_NULLPAIR"	4	0.930566047538839	0.3	0.571428571428571	0.541666666666667	0	0	1	0	0.125	0	0.5	0	0	1	0.111111111111111	0.5	0	0	0	0	0	0.4	1
"DLBCL_MC_F139_LJF"	4	0.930807434610945	0.4	1	0.958333333333333	0	0	0.5	0	0.25	0	0.5	0.5	0	0	0.222222222222222	0	0	0.333333333333333	0	0	0	0.4	0
"DLBCL_RICOVER_1061"	4	0.93300552233201	0.8	0.428571428571429	0.666666666666667	0	0	0.5	0	0.125	0	0	0	0	0	0	0.25	0	0.333333333333333	0	0	0	0.4	0
"DLBCL_RICOVER_1138"	4	0.934679054960802	0.4	0.857142857142857	0.708333333333333	0	0	0.5	0	0	0	0	0	0	0	0.0740740740740741	0	0	0	0	0	0.333333333333333	0.8	0
"DLBCL_C_D_1148_NULLPAIR"	4	0.935498655177605	0.2	0.642857142857143	0.5	0	0	0.5	0	0	0	0	1	0	0	0.148148148148148	0.5	0	0	0	0	0	1	1
"DLBCL_LS3387"	4	0.936431249249606	1	0.285714285714286	0.666666666666667	0	0	0.5	0	0	0	0	0	0	0	0.0740740740740741	0.5	1	0.333333333333333	0	0	0.166666666666667	0.4	0
"DLBCL_C_D_1139_NULLPAIR"	4	0.94039823225137	0.8	0.5	0.708333333333333	0	0.5	1	0.111111111111111	0	0	0	0.5	0	0	0.259259259259259	0	0	0.333333333333333	0	0	0	0	1
